banks_10mi,banks_1mi,banks_2mi,banks_3mi,banks_5mi,centerxy_full_0p5_intersect_count,centerxy_full_0p5_intersect_gla,centerxy_full_count_10mi,centerxy_full_count_1mi,centerxy_full_count_2mi,centerxy_full_count_3mi,centerxy_full_count_5mi,centerxy_full_gla_10mi,centerxy_full_gla_1mi,centerxy_full_gla_2mi,centerxy_full_gla_3mi,centerxy_full_gla_5mi,centerxy_full_nearest_dist,centerxy_gla_effective_10mi,centerxy_gla_effective_1mi,centerxy_gla_effective_2mi,centerxy_gla_effective_3mi,centerxy_gla_effective_5mi,country_code,dmm_count_10mi,dmm_count_1mi,dmm_count_2mi,dmm_count_3mi,dmm_count_5mi,dmm_gla_10mi,dmm_gla_1mi,dmm_gla_2mi,dmm_gla_3mi,dmm_gla_5mi,dmm_nearest_dist,hrsa_hospitals_10mi,hrsa_hospitals_1mi,hrsa_hospitals_2mi,hrsa_hospitals_3mi,hrsa_hospitals_5mi,hrsa_hospitals_nearest_dist,hrsa_number_of_certified_beds_10mi,hrsa_number_of_certified_beds_1mi,hrsa_number_of_certified_beds_2mi,hrsa_number_of_certified_beds_3mi,hrsa_number_of_certified_beds_5mi,inrix_aadt_ew,inrix_aadt_ns,inrix_afternoon_ew,inrix_afternoon_ns,inrix_breakfast_ew,inrix_breakfast_ns,inrix_dinner_ew,inrix_dinner_ns,inrix_ew_distance,inrix_lunch_ew,inrix_lunch_ns,inrix_night_ew,inrix_night_ns,inrix_ns_distance,inrix_overnight_ew,inrix_overnight_ns,ipeds_postsecondary_nearest_dist,ipeds_postsecondary_schools_10mi,ipeds_postsecondary_schools_1mi,ipeds_postsecondary_schools_2mi,ipeds_postsecondary_schools_3mi,ipeds_postsecondary_schools_5mi,ipeds_postsecondary_schools_total_enrollment_10mi,ipeds_postsecondary_schools_total_enrollment_1mi,ipeds_postsecondary_schools_total_enrollment_2mi,ipeds_postsecondary_schools_total_enrollment_3mi,ipeds_postsecondary_schools_total_enrollment_5mi,military_installations_10mi,military_installations_1mi,military_installations_2mi,military_installations_3mi,military_installations_5mi,nces_private_schools_10mi,nces_private_schools_1mi,nces_private_schools_2mi,nces_private_schools_3mi,nces_private_schools_5mi,nces_private_schools_nearest_dist,nces_private_schools_total_enrollment_10mi,nces_private_schools_total_enrollment_1mi,nces_private_schools_total_enrollment_2mi,nces_private_schools_total_enrollment_3mi,nces_private_schools_total_enrollment_5mi,nces_public_schools_10mi,nces_public_schools_1mi,nces_public_schools_2mi,nces_public_schools_3mi,nces_public_schools_5mi,nces_public_schools_nearest_dist,nces_public_schools_total_enrollment_10mi,nces_public_schools_total_enrollment_1mi,nces_public_schools_total_enrollment_2mi,nces_public_schools_total_enrollment_3mi,nces_public_schools_total_enrollment_5mi,osm_highway_exits_count_10mi,osm_highway_exits_count_1mi,osm_highway_exits_count_2mi,osm_highway_exits_count_3mi,osm_highway_exits_count_5mi,osm_nearest_exit_dist,places_of_worship_10mi,places_of_worship_1mi,places_of_worship_2mi,places_of_worship_3mi,places_of_worship_5mi,store,transitstop_nearest_dist,transitstops
67,10,12,23,34,1,795113.0,47,2,10,15,29,8491407.0,847888.0,3223169.0,3833761.0,6176960.0,0.1936533990131801,7942302.17921132,1184375.3420651,3155572.106376939,3849600.323692019,6142247.289169321,US,12,1,5,5,9,5266696.0,738945.0,2787826.0,2787826.0,4594469.0,0.3031736703134808,9,1,1,1,2,0.9258015097664408,3701.0,354.0,354.0,354.0,1998.0,2751,4447,428.0,564.0,270.0,370.0,368.0,480.0,0.0825793133675957,381.0,501.0,173.0,228.0,0.0280112029579686,34.0,42.0,0.729340429126965,7,1,1,2,3,17120.0,962.0,962.0,1118.0,1169.0,0,0,0,0,0,23,1,4,8,15,0.4230008312932461,4746.0,177.0,737.0,2127.0,3406.0,83,1,4,11,32,0.5718571921663729,56671.0,29.0,1572.0,5860.0,20033.0,61,14,17,27,34,0.2449265260161436,292,3,25,53,147,SK 0498,0.7352599015290021,0
238,14,41,55,117,1,69532.0,134,5,10,18,45,25498049.0,607200.0,1992075.0,3508491.0,8889410.0,0.4766361992584096,15186538.181384888,479487.964248654,1811177.388135864,2799455.974894154,6453605.357207354,US,54,2,8,14,25,20001314.0,326244.0,1795391.0,3861800.0,8264335.0,0.4414975413817463,23,2,3,8,15,0.5966182350954159,6414.0,553.0,1315.0,2879.0,4447.0,21111,14274,2654.0,3146.0,1816.0,2209.0,2567.0,3015.0,0.0248304399897754,2035.0,2526.0,1896.0,2360.0,0.0091139384382748,732.0,1018.0,1.0763427375278116,33,0,5,12,21,173529.0,0.0,49963.0,116986.0,145858.0,1,0,0,0,0,92,1,5,12,34,0.2411921640006321,27901.0,386.0,1317.0,2856.0,8142.0,203,1,8,16,67,0.51601254284776,123323.0,1545.0,5852.0,9614.0,40357.0,295,7,33,61,95,0.6332466429522956,1060,39,109,196,421,SK 1177,0.0238162771900253,45
275,0,9,25,58,0,0.0,172,0,5,21,40,33837473.0,0.0,1023892.0,4531483.0,8134501.0,1.1399574046130607,30907767.07813961,0.0,1495021.27807803,4439363.449535451,8004718.558506731,US,55,0,2,7,13,21873081.0,0.0,599311.0,2969060.0,5027088.0,1.1533551547293242,19,0,0,0,3,3.0585937093143296,4677.0,0.0,0.0,0.0,552.0,14306,16727,1186.0,3604.0,1095.0,3870.0,1039.0,3276.0,0.0419041929385006,933.0,3032.0,612.0,2211.0,0.1707487386336419,163.0,733.0,0.1411731917975427,26,2,3,6,9,118456.0,25150.0,26150.0,26676.0,29687.0,0,0,0,0,0,116,0,7,14,38,1.1311207361568183,27574.0,0.0,2741.0,5396.0,11060.0,241,7,15,21,69,0.1185564982368198,164721.0,6237.0,12603.0,16321.0,49569.0,158,7,29,36,67,0.5476201572187563,1487,3,32,97,411,SK 0510,0.0597520145017383,16
253,5,10,13,49,2,224400.0,166,4,7,11,38,31679783.0,448741.0,1091840.0,1571957.0,7735804.0,0.1510073154675157,27169361.85203143,406608.23514147,1048875.07304513,1399530.592062376,5482000.849370127,US,38,0,0,0,8,16774386.0,0.0,0.0,0.0,3833812.0,3.695025006235953,25,1,1,1,4,0.1824564885374832,2171.0,1.0,1.0,1.0,372.0,194,21342,42.0,4497.0,35.0,4580.0,38.0,4388.0,0.0379037870233316,34.0,3884.0,23.0,2979.0,0.0423458970717411,22.0,1014.0,1.9121998295787848,24,0,1,1,8,14961.0,0.0,132.0,132.0,3509.0,0,0,0,0,0,92,1,4,8,22,0.9212764210988016,19256.0,38.0,344.0,606.0,4620.0,275,4,17,40,85,0.3971484466538563,227999.0,2371.0,11992.0,30077.0,70383.0,185,0,0,4,22,2.291285252023335,1059,27,108,171,357,SK 0455,0.9953664370760154,0
160,8,34,53,72,4,715146.0,104,6,17,25,38,19877838.0,1609241.0,4301696.0,6019955.0,8014872.0,0.1391183004647176,17614848.414831307,1423750.89847312,3985037.362738393,5850046.244552922,7478450.553462568,US,23,2,8,10,11,10660029.0,751819.0,3492998.0,4435533.0,5037842.0,0.1529260871503356,14,0,5,7,8,1.2889921387934178,1245.0,0.0,482.0,674.0,742.0,28032,4949,5920.0,1025.0,7019.0,1434.0,5442.0,893.0,0.0278212809222913,5681.0,999.0,3003.0,424.0,0.0260434372710715,966.0,174.0,3.097523435163311,15,0,0,0,2,11966.0,0.0,0.0,0.0,2164.0,0,0,0,0,0,57,3,8,16,25,0.179811860937931,9844.0,736.0,1814.0,3087.0,3607.0,227,2,12,23,55,0.3671523276760004,188433.0,1087.0,4827.0,17415.0,41058.0,122,0,8,19,32,1.1472420066265332,908,23,54,109,228,SK 0056,4.794171050868616,0
23,1,2,7,15,1,816000.0,9,2,3,3,5,1662060.0,1136310.0,1201158.0,1201158.0,1368373.0,0.3207636870041063,1964170.8785512,1964170.8785512,1964170.8785512,1964170.8785512,1964170.8785512,US,2,2,2,2,2,1272329.0,1272329.0,1272329.0,1272329.0,1272329.0,0.431674107001772,0,0,0,0,0,12.557478937658622,0.0,0.0,0.0,0.0,0.0,8178,4197,925.0,952.0,597.0,575.0,979.0,990.0,0.0136716916022909,779.0,776.0,892.0,768.0,0.1848641922416911,164.0,136.0,9.100332589949335,1,0,0,0,0,6238.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,10.79568153835648,0.0,0.0,0.0,0.0,0.0,7,0,1,2,4,1.521016692793155,5153.0,0.0,791.0,1447.0,3988.0,3,0,0,0,2,4.156812688515593,25,3,4,4,9,SK 0745,0.14762163723597,4
54,4,9,19,21,1,141041.0,22,2,4,6,7,3870424.0,519661.0,1549986.0,1719754.0,1996202.0,0.0387000542546231,4391165.376011101,594700.4086344,2017278.12037526,2017278.12037526,2375037.9244547603,US,6,1,3,3,4,2260659.0,363779.0,1393104.0,1393104.0,1659825.0,0.8173447915664485,2,0,0,0,0,5.437561559861822,300.0,0.0,0.0,0.0,0.0,1377,31448,221.0,3718.0,139.0,3002.0,158.0,3367.0,0.0987214736180882,129.0,3239.0,58.0,1924.0,0.0283623153452141,29.0,345.0,3.909225962176583,7,0,0,0,1,1624.0,0.0,0.0,0.0,32.0,0,0,0,0,0,11,1,3,3,3,0.5364599683510182,2724.0,588.0,1190.0,1190.0,1190.0,45,2,2,8,12,0.3842938056684856,29487.0,1794.0,1794.0,7323.0,10735.0,36,0,4,5,8,1.2258428563701111,126,3,19,25,45,SK 1379,0.7320359766954062,0
203,3,13,24,48,6,2443290.0,111,8,10,15,31,20776000.0,3017660.0,3316760.0,4514773.0,6763334.0,0.1112897166064252,21654675.202747203,1786078.536747701,2007393.201411898,3394453.287900308,5494386.406615884,US,32,3,3,5,9,13241643.0,2508028.0,2508028.0,2983791.0,4000957.0,0.2031473226337901,24,2,4,4,7,0.7898111926592164,3063.0,182.0,206.0,206.0,493.0,13226,6510,1579.0,683.0,1377.0,466.0,1470.0,601.0,0.0338237157891767,1419.0,625.0,775.0,274.0,0.0703471123133842,178.0,55.0,0.1685077635578426,15,1,1,3,5,140202.0,339.0,339.0,557.0,1197.0,0,0,0,0,0,51,2,2,4,12,0.7532944123664785,8430.0,290.0,290.0,927.0,1976.0,265,2,11,26,64,0.5190507599039266,174096.0,974.0,6608.0,19782.0,39676.0,357,17,30,43,80,0.3095896906013458,1049,12,58,119,297,SK 0417,1.284417822372451,0
80,4,9,13,37,1,68304.0,47,1,4,6,24,7506090.0,68304.0,487662.0,754969.0,4470477.0,0.0503631751137538,7183040.202874758,0.0,335597.14590697,756217.03548037,4501479.252553099,US,17,0,1,2,12,5723568.0,0.0,263150.0,387150.0,3981701.0,1.3542122850493217,4,0,0,0,0,5.288755434678244,1118.0,0.0,0.0,0.0,0.0,352,1031,77.0,87.0,88.0,103.0,63.0,72.0,0.0785522100238623,64.0,72.0,33.0,34.0,0.0779148006765677,27.0,27.0,2.0196753918916843,6,0,0,1,3,13925.0,0.0,0.0,239.0,497.0,1,0,0,0,0,25,0,2,2,7,1.0692168173115175,5764.0,0.0,1196.0,1196.0,1905.0,55,0,3,6,18,1.0460461034143471,37503.0,0.0,1045.0,4788.0,16099.0,74,0,1,9,30,1.724717751094493,193,5,15,20,38,SK 1430,2.7800012295796708,0
209,2,24,33,66,3,590619.0,119,6,9,15,33,22981496.0,894186.0,1279100.0,2730100.0,6860069.0,0.1368013647594445,20402155.898940563,787213.259075687,1044163.259075687,2231770.678819667,5138023.760543117,US,36,1,2,5,12,16142941.0,243154.0,465869.0,1502593.0,4897234.0,0.1193401654552774,33,1,1,2,5,0.893803869949271,9138.0,1.0,1.0,951.0,2822.0,9977,1660,2303.0,189.0,2063.0,145.0,2059.0,168.0,0.0307520721616493,2271.0,172.0,1060.0,81.0,0.0146822879216446,222.0,25.0,2.0031142160561246,34,0,0,2,7,99149.0,0.0,0.0,12499.0,42549.0,1,0,0,1,1,53,1,3,10,22,0.634595419510075,12125.0,224.0,478.0,2459.0,5738.0,365,4,16,25,101,0.0853382348082378,184432.0,908.0,9301.0,14692.0,42993.0,361,0,2,32,141,1.8896863382282303,718,12,38,74,213,SK 1643,0.1112324515329028,23
38,13,19,20,23,3,327053.0,8,3,3,4,4,1505946.0,327053.0,327053.0,411793.0,411793.0,0.0800981516597854,1427639.00843194,255702.5302094,255702.5302094,255702.5302094,255702.5302094,US,2,0,0,0,0,808052.0,0.0,0.0,0.0,0.0,9.276060535997477,2,1,1,1,1,0.2349198681518931,228.0,162.0,162.0,162.0,162.0,5026,22076,601.0,2608.0,799.0,2798.0,447.0,1927.0,0.0206517910663817,547.0,2342.0,197.0,876.0,0.0311517039473103,71.0,268.0,8.36694211898999,1,0,0,0,0,446.0,0.0,0.0,0.0,0.0,1,0,0,0,0,5,0,1,2,3,1.1017112690122657,1387.0,0.0,8.0,448.0,773.0,15,1,4,4,6,0.6906242679409954,11891.0,725.0,4165.0,4165.0,5244.0,3,0,0,0,0,9.478885064403467,46,5,8,12,20,SK 0863,33.063893800244045,0
152,0,5,21,46,1,119196.0,66,2,6,12,23,14417533.0,241419.0,813529.0,2064247.0,4399113.0,0.4104670785716736,11145219.455893118,514275.0564961101,774375.479968015,2152889.0649845363,4373802.377236224,US,19,1,1,1,3,8250694.0,200000.0,200000.0,200000.0,1218791.0,0.1739280484612207,14,1,2,2,4,0.7743448864835824,2545.0,937.0,967.0,967.0,1097.0,47137,449,5132.0,52.0,4736.0,57.0,4664.0,39.0,0.0371541270256286,4487.0,39.0,3225.0,22.0,0.049991693762322,1090.0,23.0,2.247588510061899,18,0,0,2,2,136758.0,0.0,0.0,621.0,621.0,1,0,0,0,1,39,2,2,6,10,0.1031760360603349,9888.0,93.0,93.0,1685.0,2053.0,225,0,2,22,70,1.2898890767642153,103863.0,0.0,882.0,10390.0,33094.0,180,0,10,13,52,1.1245294592653978,750,2,21,60,181,SK 1912,64.61119667228533,0
27,4,6,7,17,2,238500.0,23,2,2,4,16,4080052.0,238500.0,238500.0,540806.0,3277857.0,0.0750355895999886,5038109.392017509,528492.0,528492.0,853262.51686252,4371395.10660745,US,6,0,0,0,3,1993562.0,0.0,0.0,0.0,1017638.0,4.339712800215288,4,0,0,0,1,4.801745994784659,310.0,0.0,0.0,0.0,186.0,12102,5259,2733.0,432.0,2542.0,304.0,2596.0,401.0,0.1134266068372342,2209.0,379.0,1574.0,227.0,0.118731548925131,449.0,39.0,0.7429676599968941,1,1,1,1,1,11548.0,11548.0,11548.0,11548.0,11548.0,1,0,0,0,0,6,0,0,0,2,4.54215777707389,1254.0,0.0,0.0,0.0,295.0,40,3,4,8,21,0.767486591131197,31847.0,3382.0,4282.0,7041.0,18410.0,20,0,0,0,3,4.688616713383765,137,2,10,23,63,SK 1385,5.294463283817732,0
163,1,3,5,49,0,0.0,98,0,1,1,26,20356656.0,0.0,144336.0,144336.0,5328053.0,1.991417334904236,23264324.11777377,0.0,144336.0,144336.0,7811213.318093149,US,35,0,0,2,10,11364221.0,0.0,0.0,235855.0,2947983.0,2.0263151865821967,21,0,0,0,4,3.753491082756196,1518.0,0.0,0.0,0.0,377.0,6100,550,1470.0,73.0,1306.0,58.0,1384.0,71.0,0.0713642688580653,1145.0,58.0,644.0,40.0,0.0210676773308292,151.0,24.0,6.672239840088523,6,0,0,0,0,2953.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50,0,0,2,12,2.912909602431132,8381.0,0.0,0.0,482.0,2440.0,156,1,3,16,43,0.4721952868706972,144358.0,608.0,2127.0,16024.0,42082.0,94,2,4,12,25,0.3667860375054966,510,2,9,27,95,SK 1288,3.894591877252927,0
58,5,6,7,9,3,208040.0,60,3,4,5,9,10320946.0,208040.0,279960.0,363540.0,889712.0,0.0556392635984512,7757635.030748528,0.0,0.0,0.0,414652.11593464,US,11,0,0,0,1,5665488.0,0.0,0.0,0.0,322940.0,5.042825479704353,4,0,0,0,0,6.702972550679879,658.0,0.0,0.0,0.0,0.0,3614,10121,408.0,2355.0,354.0,2356.0,377.0,2133.0,0.1102905602025648,327.0,2013.0,186.0,994.0,0.0767413238973235,48.0,270.0,4.785555152697938,4,0,0,0,2,35111.0,0.0,0.0,0.0,34354.0,0,0,0,0,0,17,0,0,1,3,2.63065259486545,3714.0,0.0,0.0,11.0,179.0,95,2,5,7,23,0.3499546770632742,74136.0,1711.0,4559.0,5515.0,18690.0,61,0,0,1,12,2.7910977954745007,384,5,10,21,47,SK 1507,3.2248150472241104,0
122,5,13,28,38,3,317254.0,77,3,7,21,28,16420557.0,317254.0,628536.0,3595338.0,4307120.0,0.0905407739889952,17695737.04232033,392914.73143428,392914.73143428,4109233.945331529,6509827.90881551,US,25,1,1,6,7,11499814.0,200938.0,200938.0,2063002.0,2297010.0,0.1662291490508881,13,2,3,3,4,0.6811780640170432,1032.0,132.0,133.0,133.0,335.0,19164,1438,4312.0,153.0,4148.0,141.0,4060.0,140.0,0.0347577781508893,3991.0,133.0,2152.0,76.0,0.056477729100439,502.0,27.0,6.283032369648068,4,0,0,0,0,4059.0,0.0,0.0,0.0,0.0,0,0,0,0,0,32,1,5,10,12,0.7209062891892397,6534.0,20.0,625.0,2389.0,2609.0,145,3,16,31,47,0.6975359153461435,105944.0,4563.0,14164.0,27052.0,34712.0,212,0,0,0,31,3.4541459103892778,389,17,33,71,130,SK 0547,2.2788775991786454,0
87,4,6,18,42,2,148509.0,52,2,5,11,34,8446899.0,148509.0,363127.0,984125.0,6910538.0,0.0617080119090574,7381541.275923528,0.0,0.0,545455.95220425,6276625.615335071,US,8,0,0,0,8,4035774.0,0.0,0.0,0.0,4035774.0,3.1724999944133296,8,0,1,2,4,1.4277060066817604,1922.0,0.0,60.0,409.0,673.0,29058,19588,3092.0,2211.0,4334.0,2056.0,2508.0,1906.0,0.0391846190698763,2777.0,1936.0,1237.0,1102.0,0.0789971811903584,571.0,301.0,3.104271973238352,7,0,0,0,5,22478.0,0.0,0.0,0.0,18826.0,1,0,0,0,1,28,1,2,6,10,0.8078381500819358,10111.0,727.0,947.0,2092.0,2894.0,73,0,3,7,19,1.390542684214396,40079.0,0.0,1702.0,3530.0,13002.0,51,0,0,0,18,3.59265648582027,298,4,42,78,137,SK 1333,51.00727540432934,0
122,8,13,31,68,1,146731.0,46,1,3,20,29,9030775.0,146731.0,300198.0,5205203.0,6732948.0,0.4184797039281083,8435723.208377387,108323.49659024,108323.49659024,4736661.796761444,6365473.374026675,US,9,0,0,3,8,7066027.0,0.0,0.0,2299490.0,5866027.0,2.392233845468354,18,0,1,3,12,1.7417497140377445,2409.0,0.0,24.0,273.0,1983.0,707,10371,151.0,2361.0,211.0,2167.0,123.0,2038.0,0.0488272625327175,134.0,2117.0,53.0,1326.0,0.0222682822885898,35.0,363.0,0.4551744306233881,20,4,7,8,15,54206.0,1007.0,1576.0,1716.0,6240.0,0,0,0,0,0,41,1,3,9,22,0.9122456569431264,12806.0,146.0,2221.0,4864.0,8125.0,114,0,3,14,33,1.1261348181091904,64211.0,0.0,1731.0,8777.0,20339.0,85,2,8,16,23,0.9240191578014326,404,14,38,86,160,SK 0083,35.60895137657577,0
123,6,20,26,37,2,430800.0,44,2,3,7,10,10269399.0,430800.0,488359.0,896548.0,1774964.0,0.2595161796022585,5291641.706321102,217801.988720865,217801.988720865,478050.322842801,917802.316563571,US,17,1,1,1,3,8272005.0,260433.0,260433.0,260433.0,2108390.0,0.4910901627018226,4,0,1,1,2,1.375834369898141,713.0,0.0,181.0,181.0,329.0,18430,168,4153.0,,4588.0,,3519.0,,0.0228285644230064,3675.0,,1914.0,,0.0105508127821651,581.0,,1.4791972123894466,9,0,1,1,3,43365.0,0.0,19767.0,19767.0,23852.0,0,0,0,0,0,64,0,3,10,18,1.517935350399143,12525.0,0.0,478.0,2408.0,3223.0,69,2,8,16,21,0.6730586899620283,60394.0,873.0,9975.0,15197.0,18113.0,58,7,12,14,24,0.1988432966455909,143,1,27,38,56,SK 1488,4.209708570864786,0
31,3,6,8,8,0,0.0,16,0,1,1,1,3954390.0,0.0,94287.0,94287.0,94287.0,1.802446083746016,3848989.936670922,0.0,0.0,0.0,0.0,US,6,0,0,0,1,2836359.0,0.0,0.0,0.0,289260.0,4.751086413781236,2,0,0,0,0,7.515268312458976,486.0,0.0,0.0,0.0,0.0,9949,18597,1265.0,2405.0,652.0,1659.0,1245.0,2270.0,0.2266832484408699,806.0,1621.0,745.0,1282.0,0.0873285945912202,108.0,258.0,8.492077718971638,1,0,0,0,0,214.0,0.0,0.0,0.0,0.0,0,0,0,0,0,12,0,0,0,2,4.577949233705865,1461.0,0.0,0.0,0.0,511.0,22,1,4,4,6,0.5782482029946866,19487.0,2202.0,4962.0,4962.0,6865.0,37,5,18,18,23,0.3282087784677107,74,0,5,5,12,SK 1675,24.12874627670333,0
76,5,13,33,42,1,114094.0,43,1,4,16,25,6912088.0,114094.0,464889.0,2690668.0,3982292.0,0.1135611649496962,6122323.072999584,159032.02950348,490703.88211866,1850101.145975483,3027655.941188903,US,11,0,1,4,5,3551434.0,0.0,180420.0,1362185.0,1654211.0,1.6676554103785042,4,0,1,3,4,1.7491190301171344,799.0,0.0,383.0,762.0,799.0,39872,2988,4572.0,299.0,5254.0,424.0,3813.0,239.0,0.0237171447113193,4465.0,251.0,2070.0,113.0,0.0237991691347989,565.0,37.0,4.042442137491539,5,0,0,0,1,16544.0,0.0,0.0,0.0,12608.0,0,0,0,0,0,17,1,4,6,13,0.1752854782048044,3673.0,691.0,1809.0,1862.0,3197.0,65,2,6,22,40,0.2533868473260355,38736.0,2663.0,4287.0,13267.0,24730.0,16,0,0,0,0,6.063999725824615,241,6,33,89,144,SK 0944,0.0247253921099351,25
363,8,22,51,117,4,981827.0,224,7,12,29,79,40510914.0,1572550.0,2554331.0,6330358.0,13834466.0,0.034411207477484,38642329.69430898,1445273.60233306,2221061.78682929,5339269.897116944,12135602.762707844,US,60,4,8,13,24,24904334.0,1129260.0,2093714.0,4103855.0,8324739.0,0.20299377318827,39,4,6,10,19,0.4054962638410796,3675.0,230.0,845.0,997.0,1487.0,11286,374,2585.0,83.0,2510.0,79.0,2333.0,80.0,0.0281455122531141,2492.0,68.0,1107.0,40.0,0.0283618572642007,259.0,24.0,0.5252389883062987,18,1,1,1,7,35755.0,218.0,218.0,218.0,33125.0,0,0,0,0,0,99,0,4,13,35,1.0314530337370864,29637.0,0.0,1243.0,2813.0,9483.0,298,3,9,29,71,0.4878972825898094,205035.0,1204.0,7355.0,20440.0,46212.0,275,0,2,21,64,1.0985599610819403,944,6,26,87,272,SK 0281,0.0752107685557653,11
23,2,9,10,20,1,88356.0,22,5,6,8,18,3822736.0,1294902.0,1765353.0,2315559.0,3487480.0,0.2887055533209363,4552831.345770849,1992005.76025795,2796708.8305971604,3360668.1063749096,4442791.345770849,US,5,2,3,5,5,1807589.0,789951.0,1271642.0,1807589.0,1807589.0,0.5759583747007821,3,0,0,0,2,3.376624781818633,271.0,0.0,0.0,0.0,211.0,21914,1092,5217.0,121.0,3787.0,116.0,4959.0,109.0,0.0458084708277741,4414.0,94.0,2942.0,60.0,0.0448366815708267,594.0,28.0,5.270309766923597,1,0,0,0,0,11548.0,0.0,0.0,0.0,0.0,1,0,0,0,0,6,0,0,1,1,2.1375666405674174,1051.0,0.0,0.0,30.0,30.0,42,1,4,6,22,0.9690729978116652,32877.0,627.0,2685.0,4112.0,16872.0,22,0,0,3,6,2.3538703624754382,131,2,8,22,78,SK 1826,2.82407954027238,0
407,18,32,58,131,1,57556.0,130,3,5,17,51,27913454.0,391485.0,1415308.0,4114916.0,11806425.0,0.1103873235006849,25038181.40144929,245000.0,1300290.71790352,4677165.73536026,10486564.5496331,US,40,2,4,7,12,18276235.0,390000.0,1413823.0,3051717.0,5556482.0,0.8786874521014206,23,0,0,0,7,3.424288992482411,9046.0,0.0,0.0,0.0,1285.0,21710,6393,4712.0,1069.0,4917.0,937.0,4104.0,814.0,0.0265506341040773,4283.0,896.0,2784.0,359.0,0.0311995723064276,910.0,127.0,0.663461291310208,60,3,9,13,32,226266.0,750.0,5706.0,7361.0,101500.0,0,0,0,0,0,258,1,4,12,71,0.8982835475596567,43483.0,4.0,162.0,909.0,12382.0,344,1,9,20,72,0.6803722639315849,203274.0,487.0,6136.0,14092.0,46559.0,240,8,35,44,100,0.3622312993699457,1101,9,34,76,235,SK 1238,0.0438644560950687,5
185,2,2,15,42,1,170000.0,104,1,2,6,16,22777639.0,170000.0,264943.0,853735.0,3148659.0,0.0904746596145676,28986676.424267773,464282.56277313,464282.56277313,1333484.09533585,5129303.73975715,US,40,1,1,1,9,16508449.0,196160.0,196160.0,196160.0,2958123.0,0.1554693461173066,15,1,1,1,4,0.6420991232558971,845.0,23.0,23.0,23.0,237.0,10716,15216,2400.0,3224.0,2011.0,3943.0,2472.0,3013.0,0.044033125219471,1969.0,3084.0,1556.0,1501.0,0.0733304760273871,309.0,452.0,4.220595723293816,2,0,0,0,1,50076.0,0.0,0.0,0.0,34.0,0,0,0,0,0,42,0,0,1,8,2.243515853588616,9133.0,0.0,0.0,117.0,4026.0,221,2,18,30,68,0.4049874321554866,160939.0,1174.0,14876.0,25371.0,57736.0,119,0,0,0,21,3.206192325539247,441,9,41,60,125,SK 1261,7.534765664186899,0
83,6,9,16,32,1,185102.0,41,3,6,7,18,9127205.0,670466.0,2107608.0,2565552.0,4169889.0,0.12245372096073,4778325.814867063,331668.39716343,984623.85261544,1337557.89605782,2396270.9866454178,US,15,1,2,3,6,6311482.0,229811.0,1517559.0,2013603.0,2855644.0,0.8049034058224267,6,0,0,0,1,3.293313987327655,1391.0,0.0,0.0,0.0,160.0,540,14897,65.0,1820.0,57.0,1349.0,52.0,1632.0,0.2134591786903082,55.0,1615.0,29.0,870.0,0.0264317302445395,24.0,155.0,1.2165061714994352,8,0,1,1,3,9789.0,0.0,7732.0,7732.0,8114.0,0,0,0,0,0,16,0,0,2,3,2.4858254261476307,5681.0,0.0,0.0,884.0,889.0,79,0,2,10,28,1.1728818704931023,37512.0,0.0,1295.0,5326.0,15138.0,64,4,7,12,19,0.6705097052812086,180,2,16,29,56,SK 1940,0.0253825504741215,21
132,8,11,20,81,2,422898.0,57,2,2,5,28,11639372.0,422898.0,422898.0,1013727.0,6456455.0,0.1165307455993195,10954986.183032652,855272.41277468,855272.41277468,1500447.167925605,6853509.813336131,US,16,0,0,0,8,6244311.0,0.0,0.0,0.0,3148084.0,3.185232831482998,5,0,0,3,5,2.662624695169784,1250.0,0.0,0.0,291.0,1250.0,26747,14775,5593.0,1846.0,8114.0,1750.0,4668.0,1572.0,0.1071391365240521,5280.0,1557.0,2221.0,763.0,0.030394241847093,871.0,191.0,3.326340424501858,8,0,0,0,4,6361.0,0.0,0.0,0.0,2425.0,0,0,0,0,0,33,1,5,9,22,0.8965288979014004,5445.0,15.0,1098.0,1323.0,2956.0,64,4,4,10,31,0.5536683908255761,38815.0,1782.0,1782.0,3926.0,17058.0,10,0,2,3,7,1.0664602164677743,279,7,21,55,157,SK 1777,0.1530077998345956,14
52,4,7,9,26,1,225400.0,22,2,3,3,13,4580126.0,381944.0,463406.0,463406.0,3137727.0,0.189705599668017,5679623.017275642,452825.15797249,452825.15797249,452825.15797249,3355126.7427676925,US,6,0,0,0,3,4560353.0,0.0,0.0,0.0,2110353.0,3.2373863624168795,10,0,1,2,8,1.255574060921516,2213.0,0.0,887.0,932.0,1718.0,19222,9804,2407.0,1121.0,1939.0,1394.0,1804.0,845.0,0.0569540877974006,2112.0,1041.0,887.0,415.0,0.027153208168232,223.0,117.0,2.138070461710208,2,0,0,1,2,675.0,0.0,0.0,143.0,675.0,8,0,4,6,7,9,1,1,2,5,0.3892456815945616,1336.0,301.0,301.0,322.0,746.0,44,5,9,9,17,0.2784485380690524,26293.0,2235.0,4914.0,4914.0,9123.0,42,0,0,0,9,3.498712549356421,104,10,15,25,57,SK 0642,38.97212784547322,0
